Source,Target,Weight
@AndrewPRoodbol,@thierrybaudet,1
@AndrewPRoodbol,@trias_politica,1
@Fietser69,@CapelleadIJsl20,1
@Fietser69,@christenunie,1
@New_Media_News,@Esther_Voet,1
@New_Media_News,@PieterOmtzigt,1
@New_Media_News,@SigridKaag,1
@New_Media_News,@Veren_of_Lood,4
@New_Media_News,@telegraaf,1
@New_Media_News,@valk1955,1
@New_Media_News,@wordpressdotcom,6
@Jeanet_Nijhof,@PVV_Twenterand,1
@SPVenlo,@LINDAnieuws,1
@SPVenlo,@MeyerRon,1
@SPVenlo,@ROODjong,1
@SPVenlo,@SPnl,3
@SPVenlo,@groenlinks,1
@137f7e856f66414,@APechtold,1
@137f7e856f66414,@Heerbean,1
@137f7e856f66414,@WNLOpZondag,1
@137f7e856f66414,@tomvanteinde,1
@volkertvs,@ANanninga,2
@volkertvs,@APechtold,1
@volkertvs,@D66,2
@volkertvs,@DDStandaard,1
@volkertvs,@ErdalBalci9,1
@volkertvs,@FVDamsterdam,3
@volkertvs,@GeertJeelof,1
@volkertvs,@Rob_Roos,1
@volkertvs,@fvdemocratie,3
@volkertvs,@geertwilderspvv,1
@volkertvs,@jndkgrf,1
@volkertvs,@luigidimaio,1
@volkertvs,@thierrybaudet,1
@FritzdeKijfman,@ANanninga,1
@FritzdeKijfman,@APechtold,1
@FritzdeKijfman,@D66,1
@FritzdeKijfman,@EF_61,1
@FritzdeKijfman,@FDemocratie,2
@FritzdeKijfman,@GeertenWaling,1
@FritzdeKijfman,@arnoldkarskens,1
@FritzdeKijfman,@gjknoops,1
@FritzdeKijfman,@markdehollander,1
@FritzdeKijfman,@oornstein,1
@FritzdeKijfman,@thierrybaudet,1
@HansPBKnegjes,@janwillemwits,1
@BeursBengel,@Eerdmans,1
@BeursBengel,@KajsaOllongren,1
@BeursBengel,@RMBras1973,1
@BeursBengel,@THiddema,1
@BeursBengel,@Trump023,1
@BeursBengel,@V_of_Europe,1
@BeursBengel,@YerRamautarsing,1
@BeursBengel,@Zuid81,1
@BeursBengel,@fvdemocratie,2
@BeursBengel,@geertwilderspvv,1
@BeursBengel,@thierrybaudet,4
@GerardBoerhof,@DiederikSmit,1
@GerardBoerhof,@baspaternotte,1
@Bbaskabuyukyok,@KevinLevie,1
@wimwijn1,@Esther_Voet,1
@wimwijn1,@PvdA,1
@wimwijn1,@SPnl,1
@wimwijn1,@dijkhoff,1
@wimwijn1,@groenlinks,1
@wimwijn1,@tunahankuzu,1
@sillybear2014,@AfshinEllian1,2
@sillybear2014,@AlptekinAkdogan,1
@sillybear2014,@CarelBrendel,1
@sillybear2014,@DeSpeld,1
@sillybear2014,@ErdalBalci9,1
@sillybear2014,@FVDamsterdam,1
@sillybear2014,@LodewijkA,1
@sillybear2014,@MartinKoolhoven,1
@sillybear2014,@Miesli2,1
@sillybear2014,@NOS,2
@sillybear2014,@Nieuwsuur,1
@sillybear2014,@OlifaNT,1
@sillybear2014,@RVeelo,1
@sillybear2014,@Revelsoffice,1
@sillybear2014,@SvensTweet,2
@sillybear2014,@TPOnl,1
@sillybear2014,@WNLVandaag,1
@sillybear2014,@ajboekestijn,1
@sillybear2014,@annefleurdd,1
@sillybear2014,@baspaternotte,3
@sillybear2014,@binnenhof24,1
@sillybear2014,@eddy_terstall,2
@sillybear2014,@njroode,1
@sillybear2014,@roelsint,1
@sillybear2014,@simonekukenheim,1
@sillybear2014,@telegraaf,1
@sillybear2014,@volkskrant,1
@sillybear2014,@wierdduk,1
@JJolandadejong,@dijkhoff,1
@JJolandadejong,@tunahankuzu,1
@Georgdorf,@AJJDordt,1
@Georgdorf,@ANanninga,1
@Georgdorf,@APechtold,1
@Georgdorf,@AT5,1
@Georgdorf,@Amsterdam1012,1
@Georgdorf,@BvdPijp,1
@Georgdorf,@CasMudde,1
@Georgdorf,@ChrisAalberts,1
@Georgdorf,@DeGroene,1
@Georgdorf,@GertvanHarskamp,1
@Georgdorf,@HuubBellemakers,1
@Georgdorf,@IraKoers,1
@Georgdorf,@KevinLevie,1
@Georgdorf,@LodewijkA,2
@Georgdorf,@Lotfi_Hamid,1
@Georgdorf,@M_Wiedemeijer,1
@Georgdorf,@Maartenblad,1
@Georgdorf,@MarjoleinMoor,1
@Georgdorf,@MartijnTonies,1
@Georgdorf,@MrsvanP,2
@Georgdorf,@NicovanGog,1
@Georgdorf,@PaulusJansenSP,1
@Georgdorf,@PieterLitjens,1
@Georgdorf,@PvdA,7
@Georgdorf,@PvdAWaterland,4
@Georgdorf,@RickvdZweth,1
@Georgdorf,@RvDantzig,1
@Georgdorf,@SanneHSP,1
@Georgdorf,@Susan_teunissen,1
@Georgdorf,@Tammie_Schoots,1
@Georgdorf,@VVD,2
@Georgdorf,@VandijkenE,1
@Georgdorf,@Veldhorst__W,5
@Georgdorf,@WiIIemAlexander,1
@Georgdorf,@WillemdePreker,1
@Georgdorf,@YerRamautarsing,2
@Georgdorf,@ariedutch,1
@Georgdorf,@d66amsterdam,2
@Georgdorf,@ericvanderburg,2
@Georgdorf,@estherouwehand,1
@Georgdorf,@femkeroosma,1
@Georgdorf,@fromvlee,1
@Georgdorf,@fvdemocratie,2
@Georgdorf,@henknijboer,1
@Georgdorf,@herbertkuiling,1
@Georgdorf,@jeroenpauw,1
@Georgdorf,@joepbertrams,1
@Georgdorf,@leolewin,1
@Georgdorf,@marcellebon,1
@Georgdorf,@martoiu,2
@Georgdorf,@mmulder1972,1
@Georgdorf,@peterkwint,1
@Georgdorf,@pvda_amsterdam,1
@Georgdorf,@thierrybaudet,1
@Georgdorf,@tomjanmeeus,2
@mw9439,@Leolucassen,1
@mw9439,@estherouwehand,1
@veluwen5,@APechtold,1
@veluwen5,@D66,2
@veluwen5,@KeesVee,2
@veluwen5,@LodewijkA,1
@veluwen5,@PvdA,2
@veluwen5,@annefleurdd,1
@veluwen5,@groenlinks,1
@veluwen5,@jesseklaver,1
@StrategNL,@harmenbakker,1
@StrategNL,@jefwintermans,1
@WilfredStoer,@APechtold,2
@WilfredStoer,@AlptekinAkdogan,1
@WilfredStoer,@AnnevanDijk5,1
@WilfredStoer,@D66,2
@WilfredStoer,@DriesseWout,1
@WilfredStoer,@EWdeVlieger,2
@WilfredStoer,@FritstenHove,1
@WilfredStoer,@HaraldDoornbos,1
@WilfredStoer,@JerryAllon,1
@WilfredStoer,@Leonvangalen99,1
@WilfredStoer,@MrsvanP,1
@WilfredStoer,@Oxfam,1
@WilfredStoer,@Rob_Roos,1
@WilfredStoer,@SPnl,1
@WilfredStoer,@TomvanderLee,1
@WilfredStoer,@VVD,2
@WilfredStoer,@cdavandaag,1
@WilfredStoer,@christenunie,1
@WilfredStoer,@estherouwehand,1
@WilfredStoer,@groenlinks,1
@WilfredStoer,@jndkgrf,1
@bertdieters,@ADnl,1
@bertdieters,@Noorderkrant,1
@bertdieters,@PvdA,1
@bertdieters,@henknijboer,1
@flambo__,@Dopey48Ptm,1
@flambo__,@EdgeOfEurope,1
@flambo__,@FDemocratie,1
@flambo__,@Martinbosma_pvv,1
@flambo__,@ajboekestijn,1
@flambo__,@djmoskou,1
@flambo__,@erikmouthaanRTL,1
@flambo__,@fvdemocratie,1
@flambo__,@lieropp,1
@flambo__,@renaissancetwyp,1
@aukelienjellema,@DHelderActueel,1
@aukelienjellema,@LodewijkA,1
@aukelienjellema,@LokaalBestuur,1
@aukelienjellema,@PvdA,1
@aukelienjellema,@PvdATs,1
@aukelienjellema,@PvdAnh,1
@aukelienjellema,@dijkvangijs,1
@aukelienjellema,@pvdadenhelder,1
@fransclaassens1,@RTLnieuws,1
@Klaslib_22,@Else4Weekblad,1
@Klaslib_22,@ajboekestijn,1
@Klaslib_22,@hellahueck,1
@Klaslib_22,@keesvdstaaij,1
@Klaslib_22,@theodekkers,1
@OlavWeijden,@50pluspartij,2
@OlavWeijden,@Boreout,1
@OlavWeijden,@BuurautoNL,1
@OlavWeijden,@Cathelijne_GL,1
@OlavWeijden,@D66,9
@OlavWeijden,@DenkNL,1
@OlavWeijden,@DilanYesilgoz,4
@OlavWeijden,@GroenLinks026,1
@OlavWeijden,@HenriBontenbal,5
@OlavWeijden,@HumorTegenHaat,1
@OlavWeijden,@Klimaatzuster,5
@OlavWeijden,@LaurensKuijper,4
@OlavWeijden,@Nieuwsuur,1
@OlavWeijden,@OrbeaErnie,1
@OlavWeijden,@PVDD,4
@OlavWeijden,@PartijvdDieren,1
@OlavWeijden,@PvdA,5
@OlavWeijden,@RTLnieuws,5
@OlavWeijden,@SGPnieuws,1
@OlavWeijden,@SPnl,5
@OlavWeijden,@SvVeldhoven,4
@OlavWeijden,@VVD,15
@OlavWeijden,@VandijkenE,1
@OlavWeijden,@YerRamautarsing,1
@OlavWeijden,@carolaschouten,4
@OlavWeijden,@cdavandaag,3
@OlavWeijden,@christenunie,6
@OlavWeijden,@fvdemocratie,3
@OlavWeijden,@groenlinks,8
@OlavWeijden,@p1946,1
@OlavWeijden,@paul_wilders,1
@OlavWeijden,@tomjanmeeus,1
@OlavWeijden,@vvdduurzaam,1
@IngeJusta,@AnthonySc6,1
@IngeJusta,@DanielColclas,1
@IngeJusta,@JoostNiemoller,1
@IngeJusta,@Mamaprive,1
@IngeJusta,@MarijnissenL,1
@IngeJusta,@Moniekske0409,1
@IngeJusta,@Pietermunt,1
@IngeJusta,@Realist0210,1
@IngeJusta,@SPnl,1
@IngeJusta,@Sluitdegrenzen,1
@IngeJusta,@TomvanderLee,1
@IngeJusta,@WimKoning,1
@IngeJusta,@ericawesterweel,1
@IngeJusta,@groenlinks,3
@IngeJusta,@jesseklaver,3
@IngeJusta,@links_huftertje,2
@IngeJusta,@oxfamnovib,2
@IngeJusta,@patrick_groes,1
@IngeJusta,@truthliketruth,1
@IngeJusta,@vertelmewat,1
@IngeJusta,@w_devries,1
@IngeJusta,@zeeuwserat,1
@Langelaan1,@APechtold,1
@Langelaan1,@Else4Weekblad,1
@Langelaan1,@HenkdeVries1970,1
@Langelaan1,@JoostNiemoller,1
@Langelaan1,@sandervanluit,1
@Langelaan1,@trias_politica,1
@agilityfanatic,@Dajenne,1
@agilityfanatic,@Dierbescherming,1
@agilityfanatic,@JantenCate,1
@agilityfanatic,@KevinLevie,1
@agilityfanatic,@RTLnieuws,1
@agilityfanatic,@faunabeschermin,1
@agilityfanatic,@geertwilders,1
@agilityfanatic,@mjwww,1
@HvR_00,@APechtold,2
@HvR_00,@Bartissimus,1
@HvR_00,@D66,2
@HvR_00,@EersteKamer,1
@HvR_00,@FffMachiavelli,1
@HvR_00,@HansdeBoer18,1
@HvR_00,@Percolator_HNJ,1
@HvR_00,@Politie,1
@HvR_00,@PvdA,1
@HvR_00,@TPOnl,1
@HvR_00,@TanyaHoogwerf,1
@HvR_00,@VVD,1
@HvR_00,@bpschut,2
@HvR_00,@fransweisglas,1
@HvR_00,@fvdemocratie,1
@HvR_00,@geertwilderspvv,1
@HvR_00,@jndkgrf,3
@HvR_00,@piadijkstra,1
@HvR_00,@telegraaf,1
@HvR_00,@thierrybaudet,1
@HvR_00,@volkskrant,1
@rvanaalst,@CDATwenterand,1
@rvanaalst,@Efteling,1
@rvanaalst,@Gem_Enschede,1
@rvanaalst,@MarioSiebum,1
@rvanaalst,@Meeuwissen_PVV,3
@rvanaalst,@PVV_Almelo,1
@rvanaalst,@PVV_Enschede,2
@rvanaalst,@PVV_Twenterand,4
@rvanaalst,@PVV_Urk,1
@rvanaalst,@PurmerendPVV,1
@rvanaalst,@RT_com,1
@rvanaalst,@Raad053,1
@rvanaalst,@SaskiaRamdayal,1
@rvanaalst,@ToonvanDijk_PVV,1
@rvanaalst,@V_of_Europe,2
@rvanaalst,@ds_Flevoland,1
@rvanaalst,@geertwilderspvv,7
@rvanaalst,@r_deroonpvv,1
@rvanaalst,@refdag,1
@rvanaalst,@teamlooopings,1
@Onno491963,@2018Wilhelmina,1
@Onno491963,@4funOldenzaal,1
@Onno491963,@APechtold,8
@Onno491963,@D66,5
@Onno491963,@DeBalie,6
@Onno491963,@Douwe5702,1
@Onno491963,@Eerdmans,2
@Onno491963,@Evita79497112,1
@Onno491963,@FVDamsterdam,1
@Onno491963,@FleurAgemaPVV,1
@Onno491963,@GraafdeMachiel,2
@Onno491963,@HjmBur61,1
@Onno491963,@JanDrumman,1
@Onno491963,@JinekLive,1
@Onno491963,@LodewijkA,7
@Onno491963,@MeijerMeta,1
@Onno491963,@NieuwsMix1,1
@Onno491963,@Pearlbitch,1
@Onno491963,@PvdA,6
@Onno491963,@VVD,2
@Onno491963,@VickyMaeijer,1
@Onno491963,@XandervdWulp,1
@Onno491963,@cjkindt,1
@Onno491963,@d66amsterdam,1
@Onno491963,@defret5,1
@Onno491963,@fvdemocratie,2
@Onno491963,@geertwilderspvv,2
@Onno491963,@lindavbriemen,1
@Onno491963,@minnetelman,1
@Onno491963,@paulvanbeers,3
@Onno491963,@ricknieman,1
@Onno491963,@sander_voortman,1
@Onno491963,@susanBrug,1
@Onno491963,@thierrybaudet,2
@Onno491963,@thierybaudet,6
@Onno491963,@vzmvsm,1
@Onno491963,@wimh57,1
@yodandvon,@LINDAnieuws,1
@yodandvon,@LiPloumen,1
@yodandvon,@MarijnissenL,1
@yodandvon,@PvdA,1
@yodandvon,@TimmermansEU,2
@yodandvon,@VVD,1
@yodandvon,@dijkhoff,2
@yodandvon,@dwdd,2
@yodandvon,@geertwilderspvv,1
@yodandvon,@groenlinks,1
@yodandvon,@pvdmeersch,2
@yodandvon,@trouw,2
@AlexVervoort,@SPnl,1
@AlexVervoort,@groenlinks,1
@AlexVervoort,@peterkwint,1
@RickHorst01,@PvdAAssen,1
@RickHorst01,@SpGR18Assen,2
@RickHorst01,@StadspartijPLOP,1
@IlonaWesseling,@D66,1
@IlonaWesseling,@FleurAgemaPVV,1
@IlonaWesseling,@Houtsmaanne,1
@IlonaWesseling,@LosMarco030,1
@IlonaWesseling,@Mariska_Soek,1
@IlonaWesseling,@Paul_van_Meenen,1
@IlonaWesseling,@PetradeGroot8,1
@IlonaWesseling,@SPnl,1
@IlonaWesseling,@Stegen23,1
@IlonaWesseling,@VVD,1
@IlonaWesseling,@buzztruus,1
@IlonaWesseling,@cdavandaag,1
@IlonaWesseling,@faunabeschermin,1
@IlonaWesseling,@groenlinks,1
@IlonaWesseling,@jobmbo,1
@IlonaWesseling,@lindaheemskerk,1
@IlonaWesseling,@muijsjes,1
@IlonaWesseling,@peterkwint,1
@IlonaWesseling,@sp,1
@WouterMonden,@197winstonsmith,1
@dtempelaar,@zodbonnen,1
@mvenhoek,@BartvanMeer,1
@mvenhoek,@D66Arnhem,1
@mvenhoek,@RozetArnhem,1
@MartinApril2015,@JakobBrons,2
@MartinApril2015,@MustafaAmhaouch,1
@MartinApril2015,@RealDutchRoots,1
@MartinApril2015,@ReddeVeluwe,2
@MartinApril2015,@VVDApeldoorn,2
@MartinApril2015,@YvonnevanderMey,2
@MartinApril2015,@dijkhoff,1
@MartinApril2015,@gem_apeldoorn,2
@MartinApril2015,@remcovvd,1
@PvdADeurne,@PvdA,1
@Gebouwenzorg,@groenlinks,1
@Gebouwenzorg,@pimlemmers,1
@Gebouwenzorg,@vrtnws,1
@Tweelingpappa,@ANanninga,1
@Tweelingpappa,@APechtold,3
@Tweelingpappa,@Bevrijder,1
@Tweelingpappa,@D66,2
@Tweelingpappa,@Derksen_Gelul,2
@Tweelingpappa,@FVDamsterdam,1
@Tweelingpappa,@GerBStruik,1
@Tweelingpappa,@HarryPater62,1
@Tweelingpappa,@JoostNiemoller,1
@Tweelingpappa,@MinPres,1
@Tweelingpappa,@Mirjam152,1
@Tweelingpappa,@PegidaNederland,1
@Tweelingpappa,@VVD,1
@Tweelingpappa,@fvdemocratie,1
@Tweelingpappa,@geertwilderspvv,1
@Tweelingpappa,@irEnriqueCortes,1
@Tweelingpappa,@jeadvocaat,1
@Tweelingpappa,@michkapteijns74,1
@Tweelingpappa,@mijzelf01,1
@Gert251163,@JoostNiemoller,3
@Gert251163,@Pennywi30548894,3
@Gert251163,@fvdemocratie,3
@JerryWeijers,@PvvOntmaskerd,1
@JerryWeijers,@paul_wilders,1
@AntonvanDongen1,@APechtold,1
@AntonvanDongen1,@D66,2
@AntonvanDongen1,@FVDamsterdam,1
@AntonvanDongen1,@MinPres,1
@AntonvanDongen1,@PvdA,1
@AntonvanDongen1,@VVD,1
@AntonvanDongen1,@cdavandaag,1
@AntonvanDongen1,@markrutte,1
@AntonvanDongen1,@telegraaf,1
@PBastiaens,@DeVenloseVVD,1
@PBastiaens,@PVV,1
@MarijnissenL,@MarjanWijn,1
@MarijnissenL,@SPnl,4
@MarijnissenL,@SadetKarabulut,1
@MarijnissenL,@groenlinks,1
@MarijnissenL,@jansmt,1
@MarijnissenL,@peterkwint,1
@Thierry_Dufay,@ANanninga,4
@Thierry_Dufay,@Jorn,4
@Thierry_Dufay,@RemkoTheulings,4
@Thierry_Dufay,@THiddema,4
@Thierry_Dufay,@VVD,1
@Thierry_Dufay,@dijkhoff,6
@Thierry_Dufay,@ericvanderburg,1
@Thierry_Dufay,@nrc,1
@Thierry_Dufay,@sybrandbuma,1
@Thierry_Dufay,@sypwynia,3
@Thierry_Dufay,@thierrybaudet,13
@juulgreven,@APechtold,3
@juulgreven,@D66,3
@juulgreven,@De_kale_ridder,1
@juulgreven,@NOS,2
@juulgreven,@fvdemocratie,2
@juulgreven,@geertwilderspvv,1
@ellenrombout,@Esther_Voet,1
@ellenrombout,@JaapJansen,1
@ellenrombout,@SigridKaag,1
@ellenrombout,@groenlinks,1
@socialesignalen,@Dirk_van_Dam,1
@socialesignalen,@MinPres,1
@tanjaineke,@GroenLinks020,1
@Marijkevandorp,@PieterOmtzigt,1
@Marijkevandorp,@telegraaf,1
@pjvandermeer1,@197winstonsmith,1
@pjvandermeer1,@AyamedinSunaya,1
@pjvandermeer1,@BonZQi_LD,1
@pjvandermeer1,@Columba_alba,1
@pjvandermeer1,@Dirk_van_Dam,1
@pjvandermeer1,@FrontaalNaakt,1
@pjvandermeer1,@Hannah_ver_S,1
@pjvandermeer1,@JH020A,1
@pjvandermeer1,@LSAbewoners,1
@pjvandermeer1,@Maartenblad,1
@pjvandermeer1,@MrsvanP,1
@pjvandermeer1,@NicoleTemmink,1
@pjvandermeer1,@SafaTweets,1
@pjvandermeer1,@ThijsvM,1
@pjvandermeer1,@VVD,1
@pjvandermeer1,@YerRamautarsing,1
@pjvandermeer1,@ZanBizar,1
@pjvandermeer1,@annefleurdd,1
@pjvandermeer1,@estherouwehand,1
@pjvandermeer1,@frankahummels,1
@CDADalfsen,@GzndBoernVstand,1
@CDADalfsen,@mvonmartels,1
@OostingAuke,@NOS,1
@OostingAuke,@PBastiaens,1
@OostingAuke,@PVV,1
@OostingAuke,@XSovietNews,1
@nicolvries,@homedisk_nl,1
@martinponte,@Capelle_IJssel,1
@martinponte,@Mats0508,1
@martinponte,@PvdACapelle,1
@martinponte,@RDOost,1
@martinponte,@rzwaan,1
@albert_elst,@BvBragt,1
@albert_elst,@PVV,1
@albert_elst,@VVD,1
@albert_elst,@glweesp,1
@albert_elst,@guidovanwoerkom,1
@widtvoetII,@D66,2
@widtvoetII,@LodewijkA,2
@widtvoetII,@widtvoet,6
@pieterdijkman,@ChristiaanPeet1,2
@pieterdijkman,@DilanYesilgoz,1
@pieterdijkman,@DionneVerkerk,1
@pieterdijkman,@FemkeLagerveld,1
@pieterdijkman,@JohnVVD,1
@pieterdijkman,@MariusWiegman,1
@pieterdijkman,@Marjol_nJup_n,1
@pieterdijkman,@NOS,1
@pieterdijkman,@RichTiggeler,1
@pieterdijkman,@VVD,3
@pieterdijkman,@VVDRotterdam,1
@pieterdijkman,@mvdweijden,1
@pieterdijkman,@theaterdevest,1
@pieterdijkman,@vvdalkmaar,3
@pieterdijkman,@vvdnh,1
@heijernd,@APechtold,3
@heijernd,@AmsterdamNL,1
@heijernd,@D66,1
@heijernd,@MeijerMeta,1
@heijernd,@NPOpolitiek,1
@heijernd,@VVD,1
@heijernd,@WNLOpZondag,1
@heijernd,@WNLVandaag,1
@heijernd,@dijkhoff,1
@heijernd,@fransweisglas,1
@heijernd,@haserkopf,1
@AskKwafo,@D66,1
@marknutte,@D66,2
@marknutte,@LodewijkA,1
@marknutte,@widtvoet,5
@niels13janssen,@EdgeOfEurope,1
@BetsyRamerman,@GzndBoernVstand,1
@BetsyRamerman,@mvonmartels,1
@dr_janneke,@APechtold,5
@dr_janneke,@AlptekinAkdogan,1
@dr_janneke,@BartNijman,1
@dr_janneke,@CallingVisser,1
@dr_janneke,@CarelBrendel,1
@dr_janneke,@ChrisAalberts,1
@dr_janneke,@D66,3
@dr_janneke,@Da2318Lin,1
@dr_janneke,@Derksen_Gelul,1
@dr_janneke,@Esther_Voet,1
@dr_janneke,@Evelientje_G,1
@dr_janneke,@FVDamsterdam,1
@dr_janneke,@FlorisvandenBe3,1
@dr_janneke,@FvdMosselaar,1
@dr_janneke,@JKralendijk,1
@dr_janneke,@KNJVdirecteur,1
@dr_janneke,@Lion03739528,1
@dr_janneke,@Martinbosma_pvv,1
@dr_janneke,@MennoLN,1
@dr_janneke,@Mirjam152,1
@dr_janneke,@NOS,1
@dr_janneke,@PizzaGrootegast,1
@dr_janneke,@SBergsma,1
@dr_janneke,@Schellevis,1
@dr_janneke,@TPOnl,3
@dr_janneke,@TomvanderLee,1
@dr_janneke,@Wendela22,1
@dr_janneke,@YerRamautarsing,1
@dr_janneke,@baspaternotte,1
@dr_janneke,@bpschut,1
@dr_janneke,@estherouwehand,1
@dr_janneke,@fvdemocratie,2
@dr_janneke,@groenlinks,2
@dr_janneke,@irEnriqueCortes,1
@dr_janneke,@jacnaber,1
@dr_janneke,@markdehollander,1
@dr_janneke,@mug_willem,1
@dr_janneke,@nrc,1
@dr_janneke,@pechtold,1
@dr_janneke,@royramaker,1
@dr_janneke,@telegraaf,1
@dr_janneke,@tipo92696392,1
@dr_janneke,@toegangtotrecht,1
@dr_janneke,@tonfvandijk,1
@dr_janneke,@umarebru,1
@dr_janneke,@vraagstaart,1
@KarinOllongren,@SLECHTVOLK,1
@KarinOllongren,@geertwilderspvv,1
@Jhuly63375874,@ADnl,2
@Jhuly63375874,@AT5,1
@Jhuly63375874,@Aethonaia,1
@Jhuly63375874,@D66,1
@Jhuly63375874,@DDStandaard,1
@Jhuly63375874,@DeLinkerWang,1
@Jhuly63375874,@Liek43,1
@Jhuly63375874,@MarijnissenL,1
@Jhuly63375874,@MathildevVliet,1
@Jhuly63375874,@MediaservicesEU,1
@Jhuly63375874,@PvdA,2
@Jhuly63375874,@PvkVan,1
@Jhuly63375874,@VVD,1
@Jhuly63375874,@V_of_Europe,1
@Jhuly63375874,@groenlinks,2
@Jhuly63375874,@heeft,1
@Jhuly63375874,@jndkgrf,1
@Jhuly63375874,@muntverzamelaar,1
@Jhuly63375874,@nrc,1
@Jhuly63375874,@oxfamnovib,1
@Jhuly63375874,@trouw,1
@Jhuly63375874,@vvdnee26122016,1
@Jhuly63375874,@wierdduk,2
@Chr1stenJohn,@Cvanderkamp,1
@Chr1stenJohn,@WIChristenUnie,2
@Chr1stenJohn,@christenunie,1
@Chr1stenJohn,@fred_westerink,1
@hannekemontijn,@KevinLevie,1
@pril_karin,@jeadvocaat,1
@dyonisius64,@ANanninga,1
@dyonisius64,@APechtold,1
@dyonisius64,@D66,1
@dyonisius64,@HaraldDoornbos,1
@dyonisius64,@JoostNiemoller,1
@dyonisius64,@RvDantzig,1
@dyonisius64,@fvdemocratie,1
@dyonisius64,@thierrybaudet,1
@VDMHaKaWee,@Correctietik,1
@DirkWals,@CasMudde,1
@DirkWals,@DeSpeld,1
@CDARotterdam,@CDARotterdam,1
@CDARotterdam,@JohnKuijt,1
@CDARotterdam,@RTV_Rijnmond,1
@CelinaVDV,@JoostNiemoller,1
@CelinaVDV,@KjellLanoye,1
@CelinaVDV,@OnlyOneMe0408,1
@CelinaVDV,@Percolator_HNJ,1
@CelinaVDV,@Youssef_Kobo,1
@atietwiet,@JosSwartjes_SP,1
@atietwiet,@MarijnissenL,3
@atietwiet,@NOS,1
@atietwiet,@Ruudkuin,1
@atietwiet,@SPnl,1
@atietwiet,@VVD,1
@atietwiet,@groenlinks,1
@atietwiet,@peterkwint,1
@atietwiet,@telegraaf,1
@TomWestendorp,@GeertenWaling,1
@TomWestendorp,@arnoldkarskens,1
@TomWestendorp,@gjknoops,1
@TomWestendorp,@markdehollander,1
@StopCensuur,@2delavega2000,1
@StopCensuur,@ANanninga,1
@StopCensuur,@APechtold,21
@StopCensuur,@AlptekinAkdogan,1
@StopCensuur,@AvSchoot,1
@StopCensuur,@Bart1608,1
@StopCensuur,@BrazzaPietro,1
@StopCensuur,@D66,12
@StopCensuur,@DeSimmelebim,2
@StopCensuur,@Derksen_Gelul,1
@StopCensuur,@FVD020,2
@StopCensuur,@FVDamsterdam,4
@StopCensuur,@HaraldDoornbos,1
@StopCensuur,@HarryPater62,2
@StopCensuur,@HenkdeVries1970,1
@StopCensuur,@JKralendijk,1
@StopCensuur,@KajsaOllongren,1
@StopCensuur,@LepmutsB,1
@StopCensuur,@MarjoleinMoor,1
@StopCensuur,@Mirjam152,2
@StopCensuur,@SvensTweet,6
@StopCensuur,@TPOnl,1
@StopCensuur,@VVD,1
@StopCensuur,@Woutel,1
@StopCensuur,@YTrimbach,1
@StopCensuur,@YerRamautarsing,1
@StopCensuur,@Zuid81,1
@StopCensuur,@afeye,1
@StopCensuur,@baspaternotte,1
@StopCensuur,@ben_jasperse,1
@StopCensuur,@bobtimmermans50,1
@StopCensuur,@cdavandaag,1
@StopCensuur,@christenunie,1
@StopCensuur,@d66amsterdam,3
@StopCensuur,@engelina2911,1
@StopCensuur,@fvdemocratie,6
@StopCensuur,@johan_boogaard,1
@StopCensuur,@l_ruigrok,1
@StopCensuur,@m_noordhoek,1
@StopCensuur,@mening_geven,1
@StopCensuur,@michkapteijns74,1
@StopCensuur,@minnetelman,1
@StopCensuur,@putin_power,1
@StopCensuur,@ricknieman,1
@StopCensuur,@ronald_brok,1
@StopCensuur,@royramaker,1
@StopCensuur,@seven__,1
@StopCensuur,@teung,1
@StopCensuur,@teunvaandering,1
@StopCensuur,@thierrybaudet,8
@StopCensuur,@wilcoheuvel,1
@lisa76maas,@ADPolitiek,1
@lisa76maas,@ADnl,1
@lisa76maas,@AJJDordt,1
@lisa76maas,@ANanninga,1
@lisa76maas,@Correctietik,1
@lisa76maas,@D66,2
@lisa76maas,@DeHazeWinkelman,2
@lisa76maas,@FVDamsterdam,1
@lisa76maas,@FransTraas,1
@lisa76maas,@JinekLive,1
@lisa76maas,@Johnn128,1
@lisa76maas,@JoopSoesan,1
@lisa76maas,@Kariningroen,1
@lisa76maas,@Kath_74,1
@lisa76maas,@MennoOng,1
@lisa76maas,@NOS,1
@lisa76maas,@PCbpa1,1
@lisa76maas,@PGKroeger,1
@lisa76maas,@PhilipDeWW,2
@lisa76maas,@RolfUhlhorn,1
@lisa76maas,@VVD,1
@lisa76maas,@elziax,1
@lisa76maas,@fvdemocratie,4
@lisa76maas,@nrc,1
@lisa76maas,@renaissancetwyp,1
@lisa76maas,@sander_voortman,1
@lisa76maas,@telegraaf,1
@lisa76maas,@thierrybaudet,3
@lisa76maas,@wierdduk,1
@thebigguy667,@KevinLevie,1
@ericherben,@EWdeVlieger,2
@ericherben,@Oxfam,1
@ericherben,@PvdA,1
@ericherben,@TPOnl,2
@ericherben,@TomvanderLee,2
@ericherben,@groenlinks,3
@ericherben,@verharen_wim,1
@ericherben,@wierdduk,1
@l_escala,@APechtold,1
@l_escala,@Esther_Voet,1
@l_escala,@FDemocratie,1
@l_escala,@FVDamsterdam,1
@l_escala,@Gerrit163,1
